flow_id,capture_id,dataset,label,q_packet_count,sz_cv,sz_iqr,sz_qratio,sz_median_to_mean,sz_p25_median_ratio,sz_p75_median_ratio,sz_iqr_norm_median,iat_cv,iat_iqr,direction_balance_bytes,direction_balance_packets,dispersion_symmetry,vpn_score_raw,vpn_score,decision
vpn_vpn_facebook_audio2.pcap::367199,vpn_vpn_facebook_audio2.pcap,iscx,1,20.0,0.5603470517522479,83.0,2.596153796227812,0.7722772200764632,0.6666666666666666,1.7307692307692308,1.0641025504602237,1.9363778708652823,1.6901204586029053,0.2990099008420743,0.29999998500000075,0.3734939714036871,0.7984147988452323,0.7534246575342466,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367200,vpn_vpn_facebook_audio2.pcap,iscx,1,20.0,0.5603470517522479,83.0,2.596153796227812,0.7722772200764632,0.6666666666666666,1.7307692307692308,1.0641025504602237,1.9363641989154872,1.7002793550491333,0.2990099008420743,0.29999998500000075,0.3734939714036871,0.7984147988452323,0.7534246575342466,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367201,vpn_vpn_facebook_audio2.pcap,iscx,1,20.0,0.5603470517522479,83.0,2.596153796227812,0.7722772200764632,0.6666666666666666,1.7307692307692308,1.0641025504602237,1.9349075107254523,2.830108404159546,0.2990099008420743,0.29999998500000075,0.3734939714036871,0.698167254738215,0.7534246575342466,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367202,vpn_vpn_facebook_audio2.pcap,iscx,1,20.0,0.5603470517522479,83.0,2.596153796227812,0.7722772200764632,0.6666666666666666,1.7307692307692308,1.0641025504602237,1.934894952021715,2.8403314352035522,0.2990099008420743,0.29999998500000075,0.3734939714036871,0.698167254738215,0.7534246575342466,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367203,vpn_vpn_facebook_audio2.pcap,iscx,1,20.0,0.5603470517522479,83.0,2.596153796227812,0.7722772200764632,0.6666666666666666,1.7307692307692308,1.0641025504602237,1.9346126000879065,3.060009002685547,0.2990099008420743,0.29999998500000075,0.3734939714036871,0.698167254738215,0.7534246575342466,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367204,vpn_vpn_facebook_audio2.pcap,iscx,1,20.0,0.5603470517522479,83.0,2.596153796227812,0.7722772200764632,0.6666666666666666,1.7307692307692308,1.0641025504602237,1.934596968299662,3.070482611656189,0.2990099008420743,0.29999998500000075,0.3734939714036871,0.698167254738215,0.7534246575342466,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367205,vpn_vpn_facebook_audio2.pcap,iscx,1,20.0,0.5603470517522479,83.0,2.596153796227812,0.7722772200764632,0.6666666666666666,1.7307692307692308,1.0641025504602237,1.9360786632322462,1.9204928874969482,0.2990099008420743,0.29999998500000075,0.3734939714036871,0.7984147988452323,0.7534246575342466,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367206,vpn_vpn_facebook_audio2.pcap,iscx,1,20.0,0.5603470517522479,83.0,2.596153796227812,0.7722772200764632,0.6666666666666666,1.7307692307692308,1.0641025504602237,1.9360682448054074,1.930198073387146,0.2990099008420743,0.29999998500000075,0.3734939714036871,0.7984147988452323,0.7534246575342466,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367207,vpn_vpn_facebook_audio2.pcap,iscx,1,20.0,0.5603470517522479,83.0,2.596153796227812,0.7722772200764632,0.6666666666666666,1.7307692307692308,1.0641025504602237,1.9371169808791073,1.120629072189331,0.2990099008420743,0.29999998500000075,0.3734939714036871,0.7694453033835678,0.7534246575342466,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367208,vpn_vpn_facebook_audio2.pcap,iscx,1,20.0,0.5603470517522479,83.0,2.596153796227812,0.7722772200764632,0.6666666666666666,1.7307692307692308,1.0641025504602237,1.9371046435071004,1.1304064989089966,0.2990099008420743,0.29999998500000075,0.3734939714036871,0.7694453033835678,0.7534246575342466,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367209,vpn_vpn_facebook_audio2.pcap,iscx,1,20.0,0.5603470517522479,83.0,2.596153796227812,0.7722772200764632,0.6666666666666666,1.7307692307692308,1.0641025504602237,1.9341725015811146,3.400291919708252,0.2990099008420743,0.29999998500000075,0.3734939714036871,0.698167254738215,0.7534246575342466,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367210,vpn_vpn_facebook_audio2.pcap,iscx,1,20.0,0.5603470517522479,83.0,2.596153796227812,0.7722772200764632,0.6666666666666666,1.7307692307692308,1.0641025504602237,1.9341603229755453,3.410396933555603,0.2990099008420743,0.29999998500000075,0.3734939714036871,0.698167254738215,0.7534246575342466,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367235,vpn_vpn_facebook_audio2.pcap,iscx,1,60.0,1.1652565478030907,1338.0,26.73076871671599,0.1794871791331614,0.5714285714285714,15.274725274725276,14.703296541722016,4.0473852079539006,0.0008103847503662109,-0.780013149218277,-0.03333333277777779,0.9417040351706247,0.04852206473278504,0.03666666666666667,FLAG_REVIEW
vpn_vpn_facebook_audio2.pcap::367241,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.4875038189583516,162.5,4.124999920673079,0.17492711319263232,0.8666666666666667,3.575,2.7083332881944453,2.2394361734509043,0.006350219249725342,-0.6256559765547801,0.3333333111111126,0.9015384559905326,0.9955515591715134,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367248,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.4875038189583516,162.5,4.124999920673079,0.17492711319263232,0.8666666666666667,3.575,2.7083332881944453,1.9617956764288618,0.002360701560974121,-0.6256559765547801,0.3333333111111126,0.9015384559905326,0.9958041372308115,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367254,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.487575577643449,162.5,4.124999920673079,0.1748931203607857,0.8666666666666667,3.575,2.7083332881944453,1.9626421183529807,0.002359747886657715,-0.6257287212153655,0.3333333111111126,0.9015384559905326,0.9958041372308115,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367260,vpn_vpn_facebook_audio2.pcap,iscx,1,22.0,1.6047479027002478,110.75,3.129807632119084,0.2815968481569763,0.7272727272727273,2.2762237762237763,1.5489510272873983,3.4612269243776947,0.01203608512878418,-0.5660580020468926,0.27272726033057904,0.6478555246243294,0.25521046290925264,0.3785458094443395,FLAG_REVIEW
vpn_vpn_facebook_audio2.pcap::367262,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.487575577643449,162.5,4.124999920673079,0.1748931203607857,0.8666666666666667,3.575,2.7083332881944453,1.5276754617244914,0.012088000774383545,-0.6257287212153655,0.3333333111111126,0.9015384559905326,0.9917607420515456,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367266,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.4875038189583516,162.5,4.124999920673079,0.17492711319263232,0.8666666666666667,3.575,2.7083332881944453,1.4895263180526408,0.015233039855957031,-0.6256559765547801,0.3333333111111126,0.9015384559905326,0.9911636646545674,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367272,vpn_vpn_facebook_audio2.pcap,iscx,1,18.0,1.503353633203495,180.75,4.475961452385357,0.3090812523343136,0.5360824742268041,2.399484536082474,1.8634020426453397,1.5859317272800253,0.012423038482666016,-0.6590546998302257,0.11111110493827195,0.5020746860189506,0.9145516020451384,0.8983050847457628,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367278,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.487575577643449,162.5,4.124999920673079,0.1748931203607857,0.8666666666666667,3.575,2.7083332881944453,1.4185751116394678,0.02070862054824829,-0.6257287212153655,0.3333333111111126,0.9015384559905326,0.9883394389864786,0.992,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367284,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.4875038189583516,162.5,4.124999920673079,0.17492711319263232,0.8666666666666667,3.575,2.7083332881944453,1.9331644032006141,0.00228959321975708,-0.6256559765547801,0.3333333111111126,0.9015384559905326,0.9959194507861601,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367290,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.487432300482521,162.5,4.124999920673079,0.17496111924097651,0.8666666666666667,3.575,2.7083332881944453,1.9066772598355552,0.0025085806846618652,-0.6255832036108897,0.3333333111111126,0.9015384559905326,0.9956856663707605,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367296,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.4862828945499815,164.5,4.1634614583949725,0.17475728104439628,0.8666666666666667,3.6083333333333334,2.741666620972223,1.8624498072564013,0.0028803348541259766,-0.6244660192962201,0.3333333111111126,0.9027355568222762,0.9956856663707605,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367302,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.4875038189583516,162.5,4.124999920673079,0.17492711319263232,0.8666666666666667,3.575,2.7083332881944453,1.8277937315530224,0.002405703067779541,-0.6256559765547801,0.3333333111111126,0.9015384559905326,0.99304884403156,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367303,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.487432300482521,162.5,4.124999920673079,0.17496111924097651,0.8666666666666667,3.575,2.7083332881944453,1.5821286639958094,0.00713193416595459,-0.6255832036108897,0.3333333111111126,0.9015384559905326,0.9948195729252749,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367310,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.4750308170920998,168.5,4.24038453383876,0.1863739898952972,0.8666666666666667,3.675,2.8083332865277786,1.4686566555309306,0.007332980632781982,-0.5961896871824001,0.3333333111111126,0.9050445050145727,0.9937168368430771,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367322,vpn_vpn_facebook_audio2.pcap,iscx,1,23.0,1.618178596179753,95.5,2.836538406989646,0.34058875863808363,0.6265060240963856,1.7771084337349397,1.1506023957758749,1.8575331362880536,0.02618461847305298,-0.5839429080135695,0.1304347769376184,0.35078533664099126,0.5683032825876452,0.6140350877192983,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367324,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.4875038189583516,162.5,4.124999920673079,0.17492711319263232,0.8666666666666667,3.575,2.7083332881944453,1.75590679634443,0.004116714000701904,-0.6256559765547801,0.3333333111111126,0.9015384559905326,0.9956167156522282,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367330,vpn_vpn_facebook_audio2.pcap,iscx,1,14.0,1.0674296088018504,53.5,1.9907407038751723,0.7381370765472062,0.6,1.1944444444444444,0.5944444378395063,1.467139883914419,0.01204991340637207,0.3884007027601636,0.2857142653061239,-0.345794386059918,0.635623303287999,0.6140350877192983,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367332,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.487432300482521,162.5,4.124999920673079,0.17496111924097651,0.8666666666666667,3.575,2.7083332881944453,1.8214628691526416,0.0024309754371643066,-0.6255832036108897,0.3333333111111126,0.9015384559905326,0.99304884403156,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367338,vpn_vpn_facebook_audio2.pcap,iscx,1,18.0,1.503353633203495,180.75,4.475961452385357,0.3090812523343136,0.5360824742268041,2.399484536082474,1.8634020426453397,1.7114534343429182,0.0028409957885742188,-0.6590546998302257,0.11111110493827195,0.5020746860189506,0.8695114068121859,0.8125,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367339,vpn_vpn_facebook_audio2.pcap,iscx,1,20.0,1.539850030789306,146.75,3.8221153111131674,0.3282874326890847,0.5777777777777777,2.2083333333333335,1.6305555374382719,1.545727939060734,0.010346651077270508,-0.614809410794308,0.09999999500000024,0.4821124328305797,0.7606430551607989,0.7534246575342466,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367341,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.07142857015306125,8.0,1.1538461316568052,0.9999999821428575,0.9285714285714286,1.0714285714285714,0.1428571403061225,1.4044698433298088,2.7730873823165894,0.46428571221301024,0.49999987500003124,0.0,0.9947699185162993,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367343,vpn_vpn_facebook_audio2.pcap,iscx,1,14.0,1.0674296088018504,53.5,1.9907407038751723,0.7381370765472062,0.6,1.1944444444444444,0.5944444378395063,1.2621204880687813,0.025400876998901367,0.3884007027601636,0.2857142653061239,-0.345794386059918,0.723308462058705,0.7534246575342466,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367344,vpn_vpn_facebook_audio2.pcap,iscx,1,21.0,1.6145581732098533,126.0,3.423076857248522,0.21705426278068224,0.8666666666666667,2.966666666666667,2.0999999650000007,1.8557851290875969,0.007764697074890137,-0.6144702841318742,0.23809522675737013,0.8730158660871756,0.8320111214503271,0.7534246575342466,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367347,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.486784870904511,163.5,4.144230689534026,0.1748931203607857,0.8666666666666667,3.591666666666667,2.724999954583334,1.794824209447808,0.0024904608726501465,-0.6249514184560918,0.3333333111111126,0.9021406672651947,0.9931284682925493,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367353,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.4875038189583516,162.5,4.124999920673079,0.17492711319263232,0.8666666666666667,3.575,2.7083332881944453,1.8469848376837403,0.00237274169921875,-0.6256559765547801,0.3333333111111126,0.9015384559905326,0.99304884403156,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367359,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.487432300482521,162.5,4.124999920673079,0.17496111924097651,0.8666666666666667,3.575,2.7083332881944453,1.8453209732279854,0.0024238228797912598,-0.6255832036108897,0.3333333111111126,0.9015384559905326,0.99304884403156,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367365,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.487432300482521,162.5,4.124999920673079,0.17496111924097651,0.8666666666666667,3.575,2.7083332881944453,1.8549722107372368,0.0024060606956481934,-0.6255832036108897,0.3333333111111126,0.9015384559905326,0.9959297793544175,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367371,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.47407914210028,168.5,4.24038453383876,0.1839738342682732,0.8666666666666667,3.675,2.8083332865277786,1.889381793745166,0.001973867416381836,-0.6013900244069112,0.3333333111111126,0.9050445050145727,0.9954894311504959,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367378,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.4756679669605555,167.5,4.221153764977813,0.1864125926271357,0.8666666666666667,3.658333333333333,2.7916666201388898,1.8685991844246492,0.002252936363220215,-0.596934548343634,0.3333333111111126,0.9044776065404322,0.9954894311504959,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367382,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.487432300482521,162.5,4.124999920673079,0.17496111924097651,0.8666666666666667,3.575,2.7083332881944453,1.813124340608489,0.003249943256378174,-0.6255832036108897,0.3333333111111126,0.9015384559905326,0.9931284682925493,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367391,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.487432300482521,162.5,4.124999920673079,0.17496111924097651,0.8666666666666667,3.575,2.7083332881944453,1.8301270394753928,0.0024313926696777344,-0.6255832036108897,0.3333333111111126,0.9015384559905326,0.99304884403156,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367397,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.4756679669605555,167.5,4.221153764977813,0.1864125926271357,0.8666666666666667,3.658333333333333,2.7916666201388898,1.6723039755877915,0.005832850933074951,-0.596934548343634,0.3333333111111126,0.9044776065404322,0.9947775784712766,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367403,vpn_vpn_facebook_audio2.pcap,iscx,1,15.0,1.4875038189583516,162.5,4.124999920673079,0.17492711319263232,0.8666666666666667,3.575,2.7083332881944453,1.6233559092429415,0.007390379905700684,-0.6256559765547801,0.3333333111111126,0.9015384559905326,0.994935225729441,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367409,vpn_vpn_facebook_audio2.pcap,iscx,1,100.0,1.2345464091137746,575.0,12.057692075813614,0.2314978852632748,0.5306122448979592,6.3979591836734695,5.867346878904624,2.7764005262137554,0.00019299983978271484,-0.29596296033127906,0.0199999998,0.8399999985391304,0.00606292073263113,0.00510204081632653,PASS
vpn_vpn_facebook_audio2.pcap::367424,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.3249873350673007,48.0,1.4999999843750003,0.967213106826122,0.8135593220338984,1.2203389830508475,0.40677965756966394,0.7030041030005513,0.040366530418395996,0.0327868851787154,0.0,0.08333333159722227,0.2405535974677945,0.35537190082644626,FLAG_REVIEW
vpn_vpn_facebook_audio2.pcap::367426,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.3249873350673007,48.0,1.4999999843750003,0.967213106826122,0.8135593220338984,1.2203389830508475,0.40677965756966394,0.7052188691945183,0.04036903381347656,0.0327868851787154,0.0,0.08333333159722227,0.2405535974677945,0.35537190082644626,FLAG_REVIEW
vpn_vpn_facebook_audio2.pcap::367512,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.3249873350673007,48.0,1.4999999843750003,0.967213106826122,0.8135593220338984,1.2203389830508475,0.40677965756966394,0.7025740923726441,0.04026150703430176,0.0327868851787154,0.0,0.08333333159722227,0.2405535974677945,0.35537190082644626,FLAG_REVIEW
vpn_vpn_facebook_audio2.pcap::367519,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.3249873350673007,48.0,1.4999999843750003,0.967213106826122,0.8135593220338984,1.2203389830508475,0.40677965756966394,0.7028187083631092,0.04036891460418701,0.0327868851787154,0.0,0.08333333159722227,0.2405535974677945,0.35537190082644626,FLAG_REVIEW
vpn_vpn_facebook_audio2.pcap::367527,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.3249873350673007,48.0,1.4999999843750003,0.967213106826122,0.8135593220338984,1.2203389830508475,0.40677965756966394,0.7030158129069244,0.04050946235656738,0.0327868851787154,0.0,0.08333333159722227,0.2686801334353265,0.425,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367529,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.3249873350673007,48.0,1.4999999843750003,0.967213106826122,0.8135593220338984,1.2203389830508475,0.40677965756966394,0.703008320824782,0.04076111316680908,0.0327868851787154,0.0,0.08333333159722227,0.2686801334353265,0.425,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367534,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.3249873350673007,48.0,1.4999999843750003,0.967213106826122,0.8135593220338984,1.2203389830508475,0.40677965756966394,0.701593013448338,0.0402294397354126,0.0327868851787154,0.0,0.08333333159722227,0.2405535974677945,0.35537190082644626,FLAG_REVIEW
vpn_vpn_facebook_audio2.pcap::367540,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.3249873350673007,48.0,1.4999999843750003,0.967213106826122,0.8135593220338984,1.2203389830508475,0.40677965756966394,0.7027587001867115,0.04049944877624512,0.0327868851787154,0.0,0.08333333159722227,0.2686801334353265,0.425,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367545,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.3249873350673007,48.0,1.4999999843750003,0.967213106826122,0.8135593220338984,1.2203389830508475,0.40677965756966394,0.703078515130993,0.0404820442199707,0.0327868851787154,0.0,0.08333333159722227,0.2686801334353265,0.425,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367548,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.3249873350673007,48.0,1.4999999843750003,0.967213106826122,0.8135593220338984,1.2203389830508475,0.40677965756966394,0.7028878784329442,0.04027986526489258,0.0327868851787154,0.0,0.08333333159722227,0.2405535974677945,0.35537190082644626,FLAG_REVIEW
vpn_vpn_facebook_audio2.pcap::367549,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.3249873350673007,48.0,1.4999999843750003,0.967213106826122,0.8135593220338984,1.2203389830508475,0.40677965756966394,0.701712166723911,0.040433526039123535,0.0327868851787154,0.0,0.08333333159722227,0.2686801334353265,0.425,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367550,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.3249873350673007,48.0,1.4999999843750003,0.967213106826122,0.8135593220338984,1.2203389830508475,0.40677965756966394,0.7029466610086517,0.04031956195831299,0.0327868851787154,0.0,0.08333333159722227,0.2405535974677945,0.35537190082644626,FLAG_REVIEW
vpn_vpn_facebook_audio2.pcap::367601,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.3249873350673007,48.0,1.4999999843750003,0.967213106826122,0.8135593220338984,1.2203389830508475,0.40677965756966394,0.7050817565912161,0.040412187576293945,0.0327868851787154,0.0,0.08333333159722227,0.2686801334353265,0.425,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367653,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.4632034591930437,107.0,2.725806407648284,0.9999999913419915,0.5367965367965368,1.4632034632034632,0.9264069183860874,1.4141634018111247,26.282024025917053,-0.4632034622008583,0.0,0.0,0.7000860313384303,0.7534246575342466,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367661,vpn_vpn_facebook_audio2.pcap,iscx,1,7.0,0.0,0.0,0.999999991935484,0.999999991935484,1.0,1.0,0.0,1.082391298948169,2.29987370967865,0.9999999988479262,0.9999998571428775,0.0,0.42714837523574634,0.425,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367680,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.3249873350673007,48.0,1.4999999843750003,0.967213106826122,0.8135593220338984,1.2203389830508475,0.40677965756966394,0.7042394435421144,0.04032909870147705,0.0327868851787154,0.0,0.08333333159722227,0.2405535974677945,0.35537190082644626,FLAG_REVIEW
vpn_vpn_facebook_audio2.pcap::367711,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.0,0.0,0.999999991935484,0.999999991935484,1.0,1.0,0.0,0.6803257578372757,3.120255470275879,0.999999997983871,0.9999997500000625,0.0,0.25496387375866597,0.36666493323756544,FLAG_REVIEW
vpn_vpn_facebook_audio2.pcap::367717,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.3249873350673007,48.0,1.4999999843750003,0.967213106826122,0.8135593220338984,1.2203389830508475,0.40677965756966394,0.7032506156923404,0.04037797451019287,0.0327868851787154,0.0,0.08333333159722227,0.2405535974677945,0.35537190082644626,FLAG_REVIEW
vpn_vpn_facebook_audio2.pcap::367722,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.3249873350673007,48.0,1.4999999843750003,0.967213106826122,0.8135593220338984,1.2203389830508475,0.40677965756966394,0.7035621963029866,0.04088902473449707,0.0327868851787154,0.0,0.08333333159722227,0.2686801334353265,0.425,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367727,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.3249873350673007,48.0,1.4999999843750003,0.967213106826122,0.8135593220338984,1.2203389830508475,0.40677965756966394,0.7024259999780336,0.04044198989868164,0.0327868851787154,0.0,0.08333333159722227,0.2686801334353265,0.425,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367731,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.3249873350673007,48.0,1.4999999843750003,0.967213106826122,0.8135593220338984,1.2203389830508475,0.40677965756966394,0.7042752668862047,0.04032742977142334,0.0327868851787154,0.0,0.08333333159722227,0.2405535974677945,0.35537190082644626,FLAG_REVIEW
vpn_vpn_facebook_audio2.pcap::367738,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.3249873350673007,48.0,1.4999999843750003,0.967213106826122,0.8135593220338984,1.2203389830508475,0.40677965756966394,0.7030976337949915,0.04027056694030762,0.0327868851787154,0.0,0.08333333159722227,0.2405535974677945,0.35537190082644626,FLAG_REVIEW
vpn_vpn_facebook_audio2.pcap::367743,vpn_vpn_facebook_audio2.pcap,iscx,1,4.0,0.3249873350673007,48.0,1.4999999843750003,0.967213106826122,0.8135593220338984,1.2203389830508475,0.40677965756966394,0.7036270364000135,0.04047739505767822,0.0327868851787154,0.0,0.08333333159722227,0.2686801334353265,0.425,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367842,vpn_vpn_facebook_audio2.pcap,iscx,1,7.0,0.0,0.0,0.999999991935484,0.999999991935484,1.0,1.0,0.0,1.0825695323275093,2.3004668951034546,0.9999999988479262,0.9999998571428775,0.0,0.42714837523574634,0.425,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::367843,vpn_vpn_facebook_audio2.pcap,iscx,1,7.0,0.0,0.0,0.999999991935484,0.999999991935484,1.0,1.0,0.0,1.082530780431443,2.300061821937561,0.9999999988479262,0.9999998571428775,0.0,0.42714837523574634,0.425,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::368506,vpn_vpn_facebook_audio2.pcap,iscx,1,13.0,1.4146922026860587,8.0,1.1538461316568052,0.42622950470303683,1.0,1.1538461538461537,0.15384615088757403,1.7220799720804898,2.518903911113739,-0.1689785623146415,0.07692307100591762,0.9999998750000157,0.9670696870239691,0.9739130434782609,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::368509,vpn_vpn_facebook_audio2.pcap,iscx,1,100.0,0.9231583258260159,1320.0,26.384614877218947,0.5683928961016526,0.13594771241830064,3.5869281045751635,3.450980383134692,5.428710002991359,7.390975952148438e-05,-0.8271491195359664,-0.21999999780000004,0.49924242386421025,0.9364589737531231,0.9739130434782609,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::368511,vpn_vpn_facebook_audio2.pcap,iscx,1,28.0,1.0245433254073044,437.0,9.403845973002962,0.17858769874710073,0.9285714285714286,8.732142857142858,7.803571289221941,2.4820534445222235,0.2646310329437256,-0.1995444191116692,0.21428570663265334,0.9816933615979557,0.9834541523733902,0.992,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::368517,vpn_vpn_facebook_audio2.pcap,iscx,1,37.0,1.5390832873156506,80.0,2.5384614896449715,0.4169898187798566,0.5591397849462365,1.4193548387096775,0.8602150445138167,5.304414250169341,0.025530755519866943,-0.34076587489811366,-0.027027026296566857,-0.024999999687500003,0.9963378277158469,1.0,SIMULATED_BLOCK
vpn_vpn_facebook_audio2.pcap::368521,vpn_vpn_facebook_audio2.pcap,iscx,1,80.0,0.7621171639255098,1314.0,23.65517200594531,1.661782978185376,0.04283604135893648,1.0132939438700148,0.9704579017943442,3.0018540984409947,6.103515625e-05,-0.9302885721594544,-0.39999999500000005,-0.9726027389858426,0.8862048489091349,0.8983050847457628,SIMULATED_BLOCK
